CarrierName,Date,ProportionalCancellations
American Eagle Airlines Inc.,09/27/01,0.2334682861
American Eagle Airlines Inc.,09/28/01,0.233625928427
American Eagle Airlines Inc.,09/29/01,0.236196319018
American Eagle Airlines Inc.,09/30/01,0.247719298246
American Airlines Inc.,09/02/01,0.0162436548223
American Airlines Inc.,09/03/01,0.0115718418515
American Airlines Inc.,09/04/01,0.0441314553991
American Airlines Inc.,09/05/01,0.0340909090909
American Airlines Inc.,09/06/01,0.0202543570419
American Airlines Inc.,09/07/01,0.0575200377181
American Airlines Inc.,09/08/01,0.0430051813472
American Airlines Inc.,09/09/01,0.015188633023
American Airlines Inc.,09/10/01,0.0335856196783
American Airlines Inc.,09/11/01,0.862200956938
American Airlines Inc.,09/12/01,1.0
American Airlines Inc.,09/13/01,0.934185606061
American Airlines Inc.,09/14/01,0.637673425827
American Airlines Inc.,09/15/01,0.527303754266
American Airlines Inc.,09/16/01,0.302580999451
American Airlines Inc.,09/17/01,0.298133333333
American Airlines Inc.,09/18/01,0.304904051173
American Airlines Inc.,09/19/01,0.304533333333
American Airlines Inc.,09/20/01,0.299787007455
American Airlines Inc.,09/21/01,0.297225186766
American Airlines Inc.,09/22/01,0.289608177172
American Airlines Inc.,09/23/01,0.010582010582
American Airlines Inc.,09/24/01,0.00505689001264
American Airlines Inc.,09/25/01,0.00568900126422
American Airlines Inc.,09/26/01,0.00190114068441
American Airlines Inc.,09/27/01,0.00253004427577
American Airlines Inc.,09/28/01,0.00632511068944
American Airlines Inc.,09/29/01,0.00267737617135
American Airlines Inc.,09/30/01,0.00262295081967
American Airlines Inc.,09/01/01,0.0205696202532
Continental Air Lines Inc.,09/01/01,0.00499375780275
Continental Air Lines Inc.,09/02/01,0.00254129606099
Continental Air Lines Inc.,09/03/01,0.0
Continental Air Lines Inc.,09/04/01,0.021978021978
Continental Air Lines Inc.,09/05/01,0.0247018739353
Continental Air Lines Inc.,09/06/01,0.00522648083624
Continental Air Lines Inc.,09/07/01,0.00690846286701
Continental Air Lines Inc.,09/08/01,0.00132802124834
Continental Air Lines Inc.,09/09/01,0.0256663376111
Continental Air Lines Inc.,09/10/01,0.0497816593886
Continental Air Lines Inc.,09/11/01,0.827248441674
Continental Air Lines Inc.,09/12/01,0.999114260407
Continental Air Lines Inc.,09/13/01,1.0
Continental Air Lines Inc.,09/14/01,0.66955017301
Continental Air Lines Inc.,09/15/01,0.487350199734
Continental Air Lines Inc.,09/16/01,0.468904244817
Continental Air Lines Inc.,09/17/01,0.171328671329
Continental Air Lines Inc.,09/18/01,0.173642030276
Continental Air Lines Inc.,09/19/01,0.185119574845
Continental Air Lines Inc.,09/20/01,0.231846019248
Continental Air Lines Inc.,09/21/01,0.221934369603
Continental Air Lines Inc.,09/22/01,0.0990099009901
Continental Air Lines Inc.,09/23/01,0.0835214446953
Continental Air Lines Inc.,09/24/01,0.108273748723
Continental Air Lines Inc.,09/25/01,0.101239669421
Continental Air Lines Inc.,09/26/01,0.0247747747748
